,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,yielding_pos_X,yielding_pos_Y,yielding_vel,yielding_acc,front_pos_X,front_pos_Y,front_vel,front_acc,front_gap
421274,547.0,2848.0,440.0,1118849041800.0,68.745,567.226,6451457.267000001,1872955.436,14.5,5.9,2.0,30.64,0.11,7.0,537.0,0.0,67.09,2.19,51.986000000000004,544.789,31.19,0.0,53.793,587.905,28.77,-1.96,43.115999999999985
421275,547.0,2849.0,440.0,1118849041900.0,68.62,570.293,6451459.634,1872953.486,14.5,5.9,2.0,30.64,-0.08,7.0,537.0,0.0,67.34,2.2,51.982,547.908,31.19,0.0,53.669,590.748,28.77,1.86,42.84000000000003
421276,547.0,2850.0,440.0,1118849042000.0,68.495,573.356,6451462.001,1872951.5369999998,14.5,5.9,2.0,30.64,0.0,7.0,537.0,0.0,67.59,2.21,51.979,551.025,31.21,0.33,53.583,593.618,29.03,3.98,42.593000000000075
421277,547.0,2851.0,440.0,1118849042100.0,68.37100000000001,576.42,6451464.368,1872949.5869999998,14.5,5.9,2.0,30.64,0.0,7.0,537.0,0.0,67.84,2.21,51.976000000000006,554.153,31.19,-0.4,53.605,596.5419999999999,29.38,3.47,42.388999999999896
421278,547.0,2852.0,440.0,1118849042200.0,68.24600000000001,579.484,6451466.735,1872947.6369999999,14.5,5.9,2.0,30.64,0.0,7.0,537.0,0.0,68.09,2.22,51.972,557.293,30.93,-4.09,53.67,599.507,29.65,1.96,42.21399999999994
421279,547.0,2853.0,440.0,1118849042300.0,68.12100000000001,582.549,6451469.102999999,1872945.688,14.5,5.9,2.0,30.64,0.0,7.0,0.0,0.0,0.0,0.0,51.99100000000001,560.399,30.25,-9.32,53.684,602.489,29.82,1.04,42.09000000000003
421280,547.0,2854.0,440.0,1118849042400.0,67.99600000000001,585.613,6451471.47,1872943.7380000001,14.5,5.9,2.0,30.64,0.0,7.0,0.0,0.0,0.0,0.0,52.03,563.391,29.27,-11.2,53.663000000000004,605.4780000000001,29.9,0.79,42.0870000000001
421281,547.0,2855.0,440.0,1118849042500.0,67.872,588.6759999999999,6451473.837,1872941.7880000002,14.5,5.9,2.0,30.65,0.15,7.0,0.0,0.0,0.0,0.0,51.993,566.238,28.4,-7.18,53.61600000000001,608.474,29.97,0.46,42.23599999999999
421282,547.0,2856.0,440.0,1118849042600.0,67.747,591.742,6451476.204,1872939.8380000002,14.5,5.9,2.0,30.66,0.15,7.0,0.0,0.0,0.0,0.0,51.964,568.991,28.07,0.56,53.566,611.476,30.0,0.09,42.485000000000014
421283,547.0,2857.0,440.0,1118849042700.0,67.622,594.816,6451478.571,1872937.889,14.5,5.9,2.0,30.61,-0.92,7.0,0.0,0.0,0.0,0.0,52.021,571.775,28.21,3.91,53.519,614.477,30.0,-0.03,42.702
421284,547.0,2858.0,440.0,1118849042800.0,67.52,597.884,6451480.937000001,1872935.9109999998,14.5,5.9,2.0,30.42,-2.79,7.0,0.0,0.0,0.0,0.0,52.137,574.633,28.37,0.63,53.473,617.476,30.0,0.0,42.84299999999996
421285,547.0,2859.0,440.0,1118849042900.0,67.374,600.918,6451483.306,1872933.9880000001,14.5,5.9,2.0,30.12,-3.59,7.0,0.0,0.0,0.0,0.0,52.265,577.503,28.25,-3.87,53.426,620.476,30.0,0.0,42.972999999999956
421286,547.0,2860.0,440.0,1118849043000.0,67.134,603.901,6451485.681,1872932.185,14.5,5.9,2.0,29.89,-1.72,7.0,0.0,0.0,0.0,0.0,52.35,580.313,27.93,-3.8,53.38,623.476,30.0,0.0,43.16300000000001
421287,547.0,2861.0,440.0,1118849043100.0,66.861,606.859,6451488.058999999,1872930.425,14.5,5.9,2.0,29.89,1.74,7.0,0.0,0.0,0.0,0.0,52.452,583.067,27.71,-0.5,53.333,626.475,30.0,0.0,43.408000000000015
421288,547.0,2862.0,440.0,1118849043200.0,66.623,609.8430000000001,6451490.433999999,1872928.621,14.5,5.9,2.0,30.13,3.59,7.0,0.0,0.0,0.0,0.0,52.553000000000004,585.82,27.72,1.38,53.287,629.475,30.0,0.0,43.65499999999997
421289,547.0,2863.0,440.0,1118849043300.0,66.477,612.877,6451492.802999999,1872926.698,14.5,5.9,2.0,30.42,2.76,7.0,0.0,0.0,0.0,0.0,52.638999999999996,588.607,27.77,0.02,53.24,632.475,30.0,0.0,43.86800000000005
421290,547.0,2864.0,440.0,1118849043400.0,66.374,615.945,6451495.169,1872924.72,14.5,5.9,2.0,30.61,0.92,7.0,0.0,0.0,0.0,0.0,52.705,591.403,27.63,-2.77,53.193999999999996,635.474,30.0,0.0,44.071000000000026
421291,547.0,2865.0,440.0,1118849043500.0,66.249,619.019,6451497.536,1872922.771,14.5,5.9,2.0,30.66,-0.14,7.0,0.0,0.0,0.0,0.0,52.773,594.1659999999999,27.27,-4.76,53.148,638.474,30.0,0.0,44.308000000000106
421292,547.0,2866.0,440.0,1118849043600.0,66.124,622.085,6451499.903,1872920.821,14.5,5.9,2.0,30.65,-0.15,7.0,0.0,0.0,0.0,0.0,52.801,596.869,26.82,-4.7,53.101000000000006,641.4730000000001,30.0,0.0,44.60400000000004
421293,547.0,2867.0,440.0,1118849043700.0,66.0,625.148,6451502.27,1872918.871,14.5,5.9,2.0,30.64,0.0,7.0,0.0,0.0,0.0,0.0,52.754,599.509,26.52,-1.73,53.055,644.502,29.74,-4.2,44.99299999999994
421294,547.0,2868.0,440.0,1118849043800.0,65.875,628.212,6451504.637,1872916.9219999998,14.5,5.9,2.0,30.64,0.0,7.0,0.0,0.0,0.0,0.0,52.678999999999995,602.127,26.55,2.26,53.008,647.4739999999999,29.13,-7.89,45.34699999999998
421295,547.0,2869.0,440.0,1118849043900.0,65.751,631.276,6451507.004,1872914.9719999998,14.5,5.9,2.0,30.64,-0.03,7.0,0.0,0.0,0.0,0.0,52.632,604.784,26.79,3.41,52.961999999999996,650.326,28.7,-3.8,45.54200000000003
421296,547.0,2870.0,440.0,1118849044000.0,65.626,634.34,6451509.372,1872913.0219999999,14.5,5.9,2.0,30.64,-0.04,7.0,0.0,0.0,0.0,0.0,52.669,607.497,26.93,0.34,52.928999999999995,653.1339999999999,28.7,3.77,45.636999999999944
421297,547.0,2871.0,440.0,1118849044100.0,65.5,637.403,6451511.739,1872911.073,14.5,5.9,2.0,30.64,0.07,7.0,0.0,0.0,0.0,0.0,52.735,610.224,26.73,-4.49,52.91,655.9860000000001,29.13,7.89,45.76200000000006
421298,547.0,2872.0,440.0,1118849044200.0,65.378,640.466,6451514.102999999,1872909.1230000001,14.5,5.9,2.0,30.66,0.37,7.0,0.0,0.0,0.0,0.0,52.758,612.893,26.2,-7.0,52.891000000000005,658.9580000000001,29.74,4.23,46.065000000000055
421299,547.0,2873.0,440.0,1118849044300.0,65.25399999999999,643.5319999999999,6451516.47,1872907.1730000002,14.5,5.9,2.0,30.72,0.72,7.0,0.0,0.0,0.0,0.0,52.745,615.4730000000001,25.58,-5.92,52.872,661.9860000000001,30.0,0.02,46.513000000000034
421300,547.0,2874.0,440.0,1118849044400.0,65.118,646.606,6451518.851,1872905.225,14.5,5.9,2.0,30.79,0.88,7.0,0.0,0.0,0.0,0.0,52.706,617.98,25.15,-2.77,52.853,664.9860000000001,30.0,0.02,47.006000000000085
421301,547.0,2875.0,440.0,1118849044500.0,64.968,649.691,6451521.251,1872903.28,14.5,5.9,2.0,30.87,0.71,7.0,0.0,0.0,0.0,0.0,52.662,620.455,25.07,1.09,52.833999999999996,667.9860000000001,30.0,0.0,47.53100000000006
421302,547.0,2876.0,440.0,1118849044600.0,64.807,652.784,6451523.665,1872901.3369999998,14.5,5.9,2.0,30.92,0.35,6.0,532.0,0.0,174.64,5.65,52.623999999999995,622.944,25.35,4.56,52.816,670.987,30.0,0.0,48.043000000000006
421303,547.0,2877.0,440.0,1118849044700.0,64.645,655.88,6451526.082,1872899.394,14.5,5.9,2.0,30.95,0.06,6.0,532.0,0.0,176.32,5.7,52.568000000000005,625.4830000000001,25.91,7.05,52.797,673.987,30.0,-0.02,48.503999999999905
421304,547.0,2878.0,440.0,1118849044800.0,64.484,659.0060000000001,6451528.496,1872897.451,14.5,5.9,2.0,30.67,-4.49,6.0,532.0,0.0,177.96,5.8,52.527,628.1,26.67,8.34,52.778,676.987,30.0,-0.02,48.886999999999944
421305,547.0,2879.0,440.0,1118849044900.0,64.32300000000001,662.076,6451530.91,1872895.5080000001,14.5,5.9,2.0,29.99,-8.99,6.0,532.0,0.0,179.64,5.99,52.483000000000004,630.808,27.51,8.53,52.75899999999999,679.987,30.0,0.0,49.178999999999974
421306,547.0,2880.0,440.0,1118849045000.0,64.16199999999999,665.01,6451533.324,1872893.565,14.5,5.9,2.0,29.44,-5.18,6.0,532.0,0.0,181.47,6.16,52.441,633.612,28.26,6.85,52.74100000000001,682.9860000000001,30.0,0.0,49.37400000000014
421307,547.0,2881.0,440.0,1118849045100.0,64.003,667.8789999999999,6451535.738,1872891.622,14.5,5.9,2.0,29.38,3.47,6.0,532.0,0.0,183.38,6.24,52.415,636.5,28.7,2.58,52.722,685.9860000000001,30.0,0.0,49.486000000000104
421308,547.0,2882.0,440.0,1118849045200.0,63.87,670.789,6451538.152000001,1872889.679,14.5,5.9,2.0,29.84,8.97,6.0,532.0,0.0,185.27,6.21,52.369,639.408,28.78,-1.33,52.703,688.9860000000001,30.0,0.0,49.57800000000009
421309,547.0,2883.0,440.0,1118849045300.0,63.738,673.834,6451540.566000001,1872887.736,14.5,5.9,2.0,30.55,5.68,6.0,532.0,0.0,187.03,6.12,52.324,642.283,28.71,-1.26,52.684,691.9860000000001,30.0,0.0,49.70300000000009
421310,547.0,2884.0,440.0,1118849045400.0,63.606,676.956,6451542.98,1872885.792,14.5,5.9,2.0,30.92,0.63,6.0,532.0,0.0,188.65,6.1,52.282,645.125,28.79,2.48,52.665,694.9860000000001,30.0,0.0,49.861000000000104
421311,547.0,2885.0,440.0,1118849045500.0,63.474,680.057,6451545.393999999,1872883.8490000002,14.5,5.9,2.0,30.96,-0.02,6.0,532.0,0.0,190.12,6.14,52.221000000000004,647.995,29.15,5.44,52.646,697.9860000000001,30.0,0.0,49.9910000000001
421312,547.0,2886.0,440.0,1118849045600.0,63.342,683.1519999999999,6451547.807,1872881.906,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,191.47,6.18,52.191,650.941,29.61,4.48,52.626999999999995,700.9860000000001,30.0,0.0,50.04500000000007
421313,547.0,2887.0,440.0,1118849045700.0,63.208999999999996,686.248,6451550.221,1872879.9630000002,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,192.63,6.22,52.144,653.942,29.92,1.69,52.608000000000004,703.9860000000001,30.0,0.0,50.044000000000096
421314,547.0,2888.0,440.0,1118849045800.0,63.077,689.3439999999999,6451552.635,1872878.02,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,193.75,6.26,52.098,656.956,30.02,-0.07,52.589,706.9860000000001,30.0,0.0,50.030000000000086
421315,547.0,2889.0,440.0,1118849045900.0,62.943999999999996,692.44,6451555.049,1872876.0769999998,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,194.96,6.3,52.051,659.988,29.76,-4.4,52.57,709.9860000000001,30.0,0.0,49.99800000000005
421316,547.0,2890.0,440.0,1118849046000.0,62.812,695.5360000000001,6451557.4629999995,1872874.134,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,196.26,6.34,52.005,662.959,29.14,-7.76,52.551,712.9860000000001,30.0,0.0,50.02700000000016
421317,547.0,2891.0,440.0,1118849046100.0,62.678999999999995,698.632,6451559.877,1872872.1909999999,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,197.57,6.38,51.958,665.814,28.72,-3.72,52.532,715.9860000000001,30.0,0.0,50.17200000000014
421318,547.0,2892.0,440.0,1118849046200.0,62.547,701.7280000000001,6451562.291,1872870.2480000001,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,198.86,6.42,51.92100000000001,668.6239999999999,28.72,3.73,52.513000000000005,718.9860000000001,30.0,0.0,50.362000000000194
421319,547.0,2893.0,440.0,1118849046300.0,62.413999999999994,704.824,6451564.705,1872868.305,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,200.16,6.47,51.902,671.4789999999999,29.15,7.77,52.494,721.9860000000001,30.0,0.0,50.507000000000176
421320,547.0,2894.0,440.0,1118849046400.0,62.282,707.92,6451567.119,1872866.362,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,201.53,6.51,51.883,674.452,29.74,4.15,52.475,724.987,29.98,-0.26,50.53499999999997
421321,547.0,2895.0,440.0,1118849046500.0,62.15,711.0169999999999,6451569.533,1872864.418,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,202.94,6.55,51.864,677.48,30.0,0.0,52.457,727.9830000000001,29.97,-0.06,50.50300000000004
421322,547.0,2896.0,440.0,1118849046600.0,62.016999999999996,714.113,6451571.947000001,1872862.475,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,204.36,6.6,51.845,680.48,30.0,0.0,52.438,730.966,30.1,2.07,50.48599999999999
421323,547.0,2897.0,440.0,1118849046700.0,61.885,717.209,6451574.3610000005,1872860.532,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,205.76,6.65,51.826,683.48,30.0,0.0,52.419,733.959,30.53,6.26,50.47899999999993
421324,547.0,2898.0,440.0,1118849046800.0,61.751999999999995,720.305,6451576.775,1872858.5890000002,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,207.16,6.69,51.806999999999995,686.48,30.0,0.0,52.358999999999995,737.0139999999999,31.36,10.68,50.53399999999988
421325,547.0,2899.0,440.0,1118849046900.0,61.62,723.4010000000001,6451579.188999999,1872856.646,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,208.59,6.74,51.788000000000004,689.48,30.0,0.0,52.316,740.205,32.5,11.2,50.72500000000002
421326,547.0,2900.0,440.0,1118849047000.0,61.486999999999995,726.497,6451581.602999999,1872854.7030000002,14.5,5.9,2.0,30.96,0.0,6.0,532.0,0.0,209.97,6.78,51.77,692.48,30.0,0.0,52.318000000000005,743.513,33.63,10.71,51.033000000000015
421327,547.0,2901.0,440.0,1118849047100.0,61.355,729.5939999999999,6451584.017000001,1872852.76,14.5,5.9,2.0,30.95,-0.18,6.0,532.0,0.0,211.26,6.83,51.751000000000005,695.48,30.0,0.0,52.336999999999996,746.9580000000001,34.47,6.29,51.478000000000065
421328,547.0,2902.0,440.0,1118849047200.0,61.222,732.689,6451586.431,1872850.8169999998,14.5,5.9,2.0,30.92,-0.37,6.0,532.0,0.0,212.52,6.87,51.732,698.48,30.0,0.0,52.31399999999999,750.465,34.9,2.06,51.985000000000014
421329,547.0,2903.0,440.0,1118849047300.0,61.089,735.77,6451588.847,1872848.8730000001,14.5,5.9,2.0,30.97,0.96,6.0,532.0,0.0,213.82,6.9,51.713,701.48,30.0,0.0,52.293,753.982,35.03,-0.09,52.50199999999995
421330,547.0,2904.0,440.0,1118849047400.0,60.951,738.85,6451591.245,1872846.9519999998,14.5,5.9,2.0,31.27,4.53,6.0,532.0,0.0,215.22,6.88,51.693999999999996,704.48,30.0,0.0,52.271,757.4860000000001,35.02,-0.27,53.006000000000085
421331,547.0,2905.0,440.0,1118849047500.0,60.808,741.971,6451593.668,1872845.015,14.5,5.9,2.0,31.93,8.89,6.0,532.0,0.0,216.62,6.78,51.675,707.48,30.0,0.0,52.248999999999995,760.985,35.0,0.0,53.504999999999995
421332,547.0,2906.0,440.0,1118849047600.0,60.696000000000005,745.192,6451596.167,1872842.97,14.5,5.9,2.0,32.9,11.12,6.0,532.0,0.0,217.9,6.62,51.656000000000006,710.48,30.0,0.0,52.227,764.4839999999999,35.0,0.0,54.003999999999905
421333,547.0,2907.0,440.0,1118849047700.0,60.651,748.548,6451598.715,1872840.793,14.5,5.9,2.0,33.89,9.34,6.0,532.0,0.0,219.04,6.46,51.638000000000005,713.4789999999999,30.0,0.0,52.205,767.9860000000001,34.98,-0.27,54.507000000000176
421334,547.0,2908.0,440.0,1118849047800.0,60.646,752.01,6451601.333,1872838.501,14.5,5.9,2.0,34.6,5.15,6.0,532.0,0.0,220.06,6.36,51.619,716.4789999999999,30.0,0.0,52.183,771.482,34.97,-0.08,55.00300000000004
421335,547.0,2909.0,440.0,1118849047900.0,60.63,755.5219999999999,6451603.993,1872836.187,14.5,5.9,2.0,34.95,1.42,6.0,532.0,0.0,221.04,6.32,51.6,719.4789999999999,30.0,0.0,52.16,774.967,35.08,1.7,55.488000000000056
421336,547.0,2910.0,440.0,1118849048000.0,60.608000000000004,759.0369999999999,6451606.637999999,1872833.894,14.5,5.9,2.0,35.03,-0.25,6.0,532.0,0.0,222.08,6.34,51.581,722.4789999999999,30.0,0.0,52.138000000000005,778.467,35.38,4.25,55.988000000000056
421337,547.0,2911.0,440.0,1118849048100.0,60.585,762.54,6451609.283,1872831.602,14.5,5.9,2.0,35.01,-0.22,6.0,532.0,0.0,223.27,6.38,51.562,725.4789999999999,30.0,0.0,52.101000000000006,782.018,35.81,5.22,56.5390000000001
421338,547.0,2912.0,440.0,1118849048200.0,60.56399999999999,766.038,6451611.927,1872829.3090000001,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,224.59,6.42,51.543,728.4789999999999,30.0,0.0,52.093999999999994,785.6310000000001,36.27,4.15,57.15200000000016
421339,547.0,2913.0,440.0,1118849048300.0,60.541000000000004,769.538,6451614.572000001,1872827.017,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,226.05,6.46,51.523999999999994,731.4789999999999,30.0,0.0,52.071000000000005,789.279,36.72,4.16,57.80000000000007
421340,547.0,2914.0,440.0,1118849048400.0,60.519,773.038,6451617.217,1872824.7240000002,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,227.52,6.5,51.505,734.4789999999999,30.0,0.0,52.047,792.957,37.3,6.8,58.478000000000065
421341,547.0,2915.0,440.0,1118849048500.0,60.497,776.538,6451619.8610000005,1872822.4319999998,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,228.92,6.54,51.486000000000004,737.4789999999999,30.0,0.0,51.985,796.706,38.04,8.81,59.22700000000009
421342,547.0,2916.0,440.0,1118849048600.0,60.476000000000006,780.038,6451622.506,1872820.139,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,230.18,6.58,51.467,740.4789999999999,30.0,0.0,51.968,800.568,38.74,6.29,60.089000000000055
421343,547.0,2917.0,440.0,1118849048700.0,60.453,783.538,6451625.151000001,1872817.8469999998,14.5,5.9,2.0,35.0,0.0,6.0,532.0,0.0,231.35,6.61,51.448,743.4789999999999,30.0,0.0,51.972,804.512,39.05,0.17,61.033000000000015
421344,547.0,2918.0,440.0,1118849048800.0,60.431999999999995,787.0360000000001,6451627.795,1872815.554,14.5,5.9,2.0,35.02,0.27,6.0,532.0,0.0,232.48,6.64,51.428999999999995,746.4789999999999,30.0,0.0,51.941,808.452,38.86,-4.65,61.97300000000007
421345,547.0,2919.0,440.0,1118849048900.0,60.409,790.54,6451630.44,1872813.2619999999,14.5,5.9,2.0,35.03,0.08,6.0,532.0,0.0,233.64,6.67,51.41,749.4789999999999,30.0,0.0,51.888000000000005,812.324,38.4,-5.48,62.84500000000003
421346,547.0,2920.0,440.0,1118849049000.0,60.387,794.055,6451633.085,1872810.969,14.5,5.9,2.0,34.92,-1.71,6.0,532.0,0.0,234.92,6.73,51.391000000000005,752.4810000000001,29.98,-0.26,51.842,816.125,37.95,-3.64,63.64399999999989
421347,547.0,2921.0,440.0,1118849049100.0,60.365,797.556,6451635.752,1872808.657,14.5,5.9,2.0,34.61,-4.51,6.0,532.0,0.0,236.32,6.83,51.372,755.4760000000001,29.97,-0.09,51.781000000000006,819.887,37.67,-1.64,64.41099999999983
421348,547.0,2922.0,440.0,1118849049200.0,60.358999999999995,801.002,6451638.35,1872806.384,14.5,5.9,2.0,34.14,-5.53,6.0,532.0,0.0,237.86,6.97,51.353,758.462,30.07,1.68,51.693999999999996,823.6360000000001,37.58,-0.19,65.17400000000009
421349,547.0,2923.0,440.0,1118849049300.0,60.321000000000005,804.3689999999999,6451640.905,1872804.1909999999,14.5,5.9,2.0,33.79,-2.3,6.0,532.0,0.0,239.5,7.09,51.335,761.46,30.39,4.5,51.597,827.3860000000001,37.61,0.85,65.92600000000004
421350,547.0,2924.0,440.0,1118849049400.0,60.301,807.702,6451643.4,1872802.0280000002,14.5,5.9,2.0,33.84,3.18,6.0,532.0,0.0,241.17,7.13,51.299,764.5139999999999,30.85,5.47,51.51,831.1560000000001,37.64,0.2,66.64200000000017
421351,547.0,2925.0,440.0,1118849049500.0,60.263999999999996,811.0889999999999,6451645.954,1872799.835,14.5,5.9,2.0,34.17,4.79,6.0,532.0,0.0,242.79,7.11,51.29600000000001,767.643,31.21,2.5,51.451,834.938,37.5,-2.53,67.29499999999996
421352,547.0,2926.0,440.0,1118849049600.0,60.258,814.557,6451648.575,1872797.542,14.5,5.9,2.0,34.35,0.12,6.0,532.0,0.0,244.32,7.11,51.276,770.8,31.29,-1.19,51.412,838.689,37.18,-4.49,67.88900000000001
421353,547.0,2927.0,440.0,1118849049700.0,60.257,818.033,6451651.192000001,1872795.2419999999,14.5,5.9,2.0,34.09,-5.95,6.0,532.0,0.0,245.85,7.21,51.256,773.928,31.22,-1.46,51.346000000000004,842.3839999999999,36.79,-4.02,68.4559999999999
421354,547.0,2928.0,440.0,1118849049800.0,60.221000000000004,821.424,6451653.74,1872793.049,14.5,5.9,2.0,33.53,-6.94,6.0,532.0,0.0,247.45,7.38,51.238,777.029,31.19,0.85,51.277,846.0360000000001,36.42,-2.95,69.00700000000006
421355,547.0,2929.0,440.0,1118849049900.0,60.181000000000004,824.7139999999999,6451656.221,1872790.92,14.5,5.9,2.0,33.09,-2.28,6.0,532.0,0.0,249.16,7.53,51.218,780.137,31.34,2.77,51.173,849.669,36.02,-4.26,69.53200000000004
421356,547.0,2930.0,440.0,1118849050000.0,60.141000000000005,827.982,6451658.682999999,1872788.8069999998,14.5,5.9,2.0,33.03,1.93,6.0,532.0,0.0,250.9,7.6,51.196999999999996,783.2769999999999,31.68,3.8,51.201,853.27,35.45,-7.33,69.99300000000005
421357,547.0,2931.0,440.0,1118849050100.0,60.1,831.291,6451661.208,1872786.64,14.5,5.9,2.0,33.19,2.04,6.0,532.0,0.0,252.59,7.61,51.177,786.451,32.19,5.93,51.231,856.78,34.76,-7.36,70.32899999999995
421358,547.0,2932.0,440.0,1118849050200.0,60.047,834.632,6451663.772000001,1872784.456,14.5,5.9,2.0,33.31,0.2,6.0,532.0,0.0,254.25,7.63,51.118,789.68,32.92,8.83,51.222,860.192,34.3,-2.85,70.51200000000006
421359,547.0,2933.0,440.0,1118849050300.0,59.97,837.97,6451666.319,1872782.3180000002,14.5,5.9,2.0,33.33,-0.41,6.0,532.0,0.0,255.91,7.68,51.095,793.013,33.77,9.05,51.176,863.572,34.25,2.46,70.55899999999997
421360,547.0,2934.0,440.0,1118849050400.0,59.88399999999999,841.296,6451668.866,1872780.1919999998,14.5,5.9,2.0,33.33,0.41,6.0,532.0,0.0,257.58,7.73,51.114,796.454,34.49,5.88,51.123000000000005,866.992,34.55,4.53,70.53800000000001
421361,547.0,2935.0,440.0,1118849050500.0,59.806999999999995,844.632,6451671.413,1872778.053,14.5,5.9,2.0,33.32,0.05,6.0,532.0,0.0,259.23,7.78,51.092,799.9580000000001,34.9,2.05,51.083999999999996,870.482,34.88,2.46,70.52399999999989
421362,547.0,2936.0,440.0,1118849050600.0,59.756,847.975,6451673.975,1872775.868,14.5,5.9,2.0,33.23,-1.67,6.0,532.0,0.0,260.89,7.85,51.07,803.475,35.03,-0.08,51.11600000000001,874.0089999999999,34.94,-1.34,70.53399999999988
421363,547.0,2937.0,440.0,1118849050700.0,59.716,851.302,6451676.5,1872773.7,14.5,5.9,2.0,33.0,-3.4,6.0,532.0,0.0,262.6,7.96,51.048,806.9760000000001,35.04,0.21,51.125,877.5169999999999,34.64,-4.58,70.54099999999983
421364,547.0,2938.0,440.0,1118849050800.0,59.663000000000004,854.5930000000001,6451678.992000001,1872771.5780000002,14.5,5.9,2.0,32.6,-4.55,6.0,532.0,0.0,264.43,8.11,51.027,810.4780000000001,35.09,0.86,51.148999999999994,880.9760000000001,34.08,-6.95,70.49800000000005
421365,547.0,2939.0,440.0,1118849050900.0,59.603,857.836,6451681.477999999,1872769.4719999998,14.5,5.9,2.0,32.09,-5.46,6.0,532.0,0.0,266.39,8.3,51.004,813.995,35.13,0.27,51.157,884.3589999999999,33.33,-8.25,70.36399999999992
421366,547.0,2940.0,440.0,1118849051000.0,59.544,861.0260000000001,6451683.909,1872767.4119999998,14.5,5.9,2.0,31.5,-6.55,6.0,532.0,0.0,268.49,8.52,50.978,817.5169999999999,35.09,-0.98,51.167,887.6519999999999,32.5,-8.45,70.13499999999999
421367,547.0,2941.0,440.0,1118849051100.0,59.483999999999995,864.1419999999999,6451686.292,1872765.395,14.5,5.9,2.0,30.87,-6.3,6.0,532.0,0.0,270.76,8.77,50.953,821.029,34.96,-2.09,51.173,890.8589999999999,31.67,-8.26,69.82999999999993
421368,547.0,2942.0,440.0,1118849051200.0,59.403,867.188,6451688.634,1872763.4430000002,14.5,5.9,2.0,30.33,-4.83,6.0,532.0,0.0,273.17,9.01,50.938,824.5169999999999,34.73,-2.4,51.18,893.975,30.92,-6.92,69.45800000000008
421369,547.0,2943.0,440.0,1118849051300.0,59.341,870.191,6451690.905,1872761.5280000002,14.5,5.9,2.0,29.87,-3.91,6.0,532.0,0.0,275.67,9.23,50.943999999999996,827.977,34.5,-2.22,51.172,897.0160000000001,30.37,-4.32,69.0390000000001
421370,547.0,2944.0,440.0,1118849051400.0,59.268,873.1610000000001,6451693.208,1872759.5990000002,14.5,5.9,2.0,29.43,-4.56,6.0,532.0,0.0,278.22,9.45,50.953,831.413,34.31,-1.76,51.178999999999995,900.0139999999999,30.07,-1.61,68.60099999999989
421371,547.0,2945.0,440.0,1118849051500.0,59.301,876.086,6451695.379,1872757.645,14.5,5.9,2.0,28.94,-5.42,6.0,532.0,0.0,280.79,9.7,50.943000000000005,834.828,34.19,-0.65,51.18600000000001,903.0,29.97,0.07,68.17200000000003
421372,547.0,2946.0,440.0,1118849051600.0,59.349,878.943,6451697.509,1872755.707,14.5,5.9,2.0,28.54,-3.5,6.0,532.0,0.0,283.42,9.93,50.923,838.235,34.2,0.82,51.193999999999996,905.9960000000001,29.98,0.27,67.76100000000008
421373,547.0,2947.0,440.0,1118849051700.0,59.417,881.747,6451699.542,1872753.8290000001,14.5,5.9,2.0,28.45,1.41,6.0,532.0,0.0,286.11,10.06,50.91,841.654,34.32,1.59,51.201,908.997,30.0,0.0,67.34299999999996
421374,547.0,2948.0,440.0,1118849051800.0,59.411,884.57,6451701.668,1872751.967,14.5,5.9,2.0,28.79,5.8,6.0,532.0,0.0,288.84,10.03,50.923,845.1039999999999,34.35,-0.19,51.208,911.998,30.0,0.0,66.89400000000012
421375,547.0,2949.0,440.0,1118849051900.0,59.396,887.472,6451703.8379999995,1872750.0769999998,14.5,5.9,2.0,29.33,6.12,6.0,532.0,0.0,291.57,9.94,50.94,848.567,34.08,-4.73,51.215,914.998,30.0,-0.03,66.43100000000004
421376,547.0,2950.0,440.0,1118849052000.0,59.347,890.453,6451706.147999999,1872748.111,14.5,5.9,2.0,29.78,3.29,6.0,532.0,0.0,294.25,9.88,50.943999999999996,851.985,33.38,-9.68,51.223,917.998,30.0,0.0,66.01300000000003
